date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:28	9370/9370	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-9-20230822084718-rwbah.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-9-20230822084718-rwbah.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:28	9705/9705	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-10-20230822084718-3ggkp.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-10-20230822084718-3ggkp.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:29	1825/1825	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/icon-02-20230822094256-6plfj.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/icon-02-20230822094256-6plfj.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:29	26692/26692	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:32:24%20GMT	https://w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-3-20230823034513-iehlt.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-3-20230823034513-iehlt.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:29	25036/25036	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:32:29%20GMT	https://w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-2-20230823034513-sfk2u.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-2-20230823034513-sfk2u.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:29	27838/27838	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:32:29%20GMT	https://w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-1-20230823034513-pmske.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s700x600/5bb36a18962ca007b2d3cb6b/mb-1-20230823034513-pmske.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:29	11120/11120	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-7-20230822084718-mltig.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/b-7-20230822084718-mltig.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:30	9404/9404	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:50%20GMT	https://w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/logo-20230822034407-usmzp.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/logo-20230822034407-usmzp.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:30	19163/19163	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/ksareoyKG40/hqdefault.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/img.youtube.com/vi/ksareoyKG40/hqdefault.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:31	233253/233253	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:31:47%20GMT	https://w.ladicdn.com/s1440x1200/5bb36a18962ca007b2d3cb6b/banner-01-20230822032839-fdutu.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s1440x1200/5bb36a18962ca007b2d3cb6b/banner-01-20230822032839-fdutu.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:31	9404/9404	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:47%20GMT	https://w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/logo-20230822034407-usmzp.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s450x450/5bb36a18962ca007b2d3cb6b/logo-20230822034407-usmzp.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:31	56444/56444	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:47%20GMT	https://w.ladicdn.com/s1250x600/5bb36a18962ca007b2d3cb6b/text-banner-20230822035632-mioug.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s1250x600/5bb36a18962ca007b2d3cb6b/text-banner-20230822035632-mioug.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:31	1381/1381	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/button-02-20230822040226-sg48i.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s400x400/5bb36a18962ca007b2d3cb6b/button-02-20230822040226-sg48i.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:31	25356/25356	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:47%20GMT	https://w.ladicdn.com/s176x72/5bb36a18962ca007b2d3cb6b/button-01-20230822035338-lnawm.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s176x72/5bb36a18962ca007b2d3cb6b/button-01-20230822035338-lnawm.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:32	216009/216009	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s1440x2882/5bb36a18962ca007b2d3cb6b/banner-02-20230822041339-rpcmp.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s1440x2882/5bb36a18962ca007b2d3cb6b/banner-02-20230822041339-rpcmp.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:32	31520/31520	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s650x700/5bb36a18962ca007b2d3cb6b/banner-04-20230822080416-lphkl.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s650x700/5bb36a18962ca007b2d3cb6b/banner-04-20230822080416-lphkl.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:32	22906/22906	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:48%20GMT	https://w.ladicdn.com/s600x650/5bb36a18962ca007b2d3cb6b/banner-05-20230822081402-u0avw.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s600x650/5bb36a18962ca007b2d3cb6b/banner-05-20230822081402-u0avw.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:32	33763/33763	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:48%20GMT	https://w.ladicdn.com/s550x800/5bb36a18962ca007b2d3cb6b/banner-06-20230822081402-scj4h.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x800/5bb36a18962ca007b2d3cb6b/banner-06-20230822081402-scj4h.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:32	25637/25637	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x400/5bb36a18962ca007b2d3cb6b/mb-20230913100133-6edfh.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x400/5bb36a18962ca007b2d3cb6b/mb-20230913100133-6edfh.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:33	2960/2960	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:48%20GMT	https://w.ladicdn.com/s350x400/5bb36a18962ca007b2d3cb6b/icon-01-20230822075316-nz6kx.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s350x400/5bb36a18962ca007b2d3cb6b/icon-01-20230822075316-nz6kx.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:33	20717/20717	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-1-20230822074835-cpinb.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-1-20230822074835-cpinb.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:33	20882/20882	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-2-20230822074835-9lod2.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-2-20230822074835-9lod2.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:33	21335/21335	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-3-20230822074836-unjxe.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-3-20230822074836-unjxe.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:33	21271/21271	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-4-20230822074836-5xlb1.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s500x500/5bb36a18962ca007b2d3cb6b/b-4-20230822074836-5xlb1.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:35	25553/25553	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:33:35%20GMT	https://w.ladicdn.com/s500x400/5bb36a18962ca007b2d3cb6b/button-04-20230822081402-t4aix.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s500x400/5bb36a18962ca007b2d3cb6b/button-04-20230822081402-t4aix.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:35	24842/24842	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x400/5bb36a18962ca007b2d3cb6b/pc-20230913100133-_wiff.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x400/5bb36a18962ca007b2d3cb6b/pc-20230913100133-_wiff.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:35	124477/124477	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jul%202024%2013:31:50%20GMT	https://w.ladicdn.com/s1440x1254/5bb36a18962ca007b2d3cb6b/banner-03-20230822092509-lzluh.jpg	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s1440x1254/5bb36a18962ca007b2d3cb6b/banner-03-20230822092509-lzluh.jpg	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:36	60925/60925	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s850x450/5bb36a18962ca007b2d3cb6b/title-20230822092606-k6ugi.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s850x450/5bb36a18962ca007b2d3cb6b/title-20230822092606-k6ugi.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:36	57909/57909	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-08-20230822093141-jjd9c.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-08-20230822093141-jjd9c.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:36	64457/64457	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-09-20230822093141-ebjtw.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-09-20230822093141-ebjtw.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:36	52913/52913	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-10-20230822093141-o-wgc.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-10-20230822093141-o-wgc.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:37	63431/63431	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:49%20GMT	https://w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-11-20230822093142-r3oao.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s550x700/5bb36a18962ca007b2d3cb6b/banner-11-20230822093142-r3oao.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
21:33:37	106725/106725	---MCZ	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2013:31:50%20GMT	https://w.ladicdn.com/s900x750/5bb36a18962ca007b2d3cb6b/banner-12-20230822094029-pzmle.png	C:/Users/User/OneDrive/Pictures/JKC88/INTRO/JKC88/w.ladicdn.com/s900x750/5bb36a18962ca007b2d3cb6b/banner-12-20230822094029-pzmle.png	(from https://www.megafishing88.org/?fbclid=IwY2xjawER1hFleHRuA2FlbQIxMAABHezYn0hAMQOMIo7AhfLSRgqOzIxaJzfoVg5OJ61F84ZJ7cvcKhp_537Iug_aem_cp2oNu20ULM8lCOiPWaLJw)
